segment_point_id,latitude,longitude,road_code,route_segment,road_type,provincia,is_highway,km_marker,imd_total,imd_light,imd_heavy,pct_heavy,demand_index,imd_station_dist_km,imd_low_confidence,ev_fleet_province_2027,ev_fleet_point_allocated,ev_penetration_rate_2027,estimated_daily_ev_passages,nearest_charger_dist_km,nearest_charger_power_kw,nearest_charger_connections,nearest_fast_charger_dist_km,coverage_gap_flag,coverage_gap_km,available_capacity_mw,available_capacity_kw,nearest_substation_dist_km,distributor_network,grid_low_confidence,estimated_ev_demand_kw,n_chargers_proposed,grid_load_ratio,grid_status,traffic_weighted_demand,composite_priority_score
M31_0245,40.372441,-3.653559,M-31,M-31,AUTOVÍA,MADRID,False,0.0,161620,137377.0,24243.0,15.0,319846.0,3.75,False,102185,10928.87,0.3,41213.1,0.316,44000.0,8,0.316,False,0.0,31.06,31060.0,4.929,Viesgo,False,123639.3,12,3.98066,Congested,41213.1,0.646864
M40_0246,40.449177,-3.603852,M-40,M-40,AUTOVÍA,MADRID,False,0.0,161620,137377.0,24243.0,15.0,319846.0,6.75,False,102185,10928.87,0.3,41213.1,0.804,14800.0,8,0.804,False,0.0,129.27,129270.00000000001,6.325,Viesgo,False,123639.3,12,0.956442,Congested,41213.1,0.649247
M40_0247,40.359125,-3.763305,M-40,M-40,AUTOVÍA,MADRID,False,50.0,120292,102248.0,18044.0,15.0,25502.0,4.4,False,102185,8134.24,0.3,30674.4,0.452,88000.0,16,0.452,False,0.0,0.29,290.0,1.418,Viesgo,False,92023.2,12,317.321379,Congested,30674.4,0.297667
MA20_0248,36.708853,-4.457766,MA-20,MA-20,AUTOVÍA,MÁLAGA,False,0.0,27829,23655.0,4174.0,15.0,38460.0,4.71,False,30654,1881.79,0.3,7096.5,0.695,100000.0,8,0.695,False,0.0,51.53,51530.0,135.889,Endesa,True,21289.5,12,0.413148,Moderate,7096.5,0.318394
MA23_0249,36.666964,-4.467195,MA-23,MA-23,AUTOVÍA,MÁLAGA,False,0.0,27829,23655.0,4174.0,15.0,23042.0,6.2,False,30654,1881.79,0.3,7096.5,0.859,40800.0,8,0.859,False,0.0,51.53,51530.0,140.346,Endesa,True,21289.5,12,0.413148,Moderate,7096.5,0.318394
MA24_0250,36.723986,-4.292043,MA-24,MA-24,AUTOVÍA,MÁLAGA,False,0.0,51698,43943.0,7755.0,15.0,137930.0,19.0,False,30654,3495.81,0.3,13182.9,0.439,200000.0,8,0.439,False,0.0,51.53,51530.0,137.44,Endesa,True,39548.7,12,0.767489,Moderate,13182.9,0.377216
ML101_0251,35.291064,-2.969179,ML-101,ML-101,CARRETERA CONVENCIONAL,MELILLA,False,0.0,5328,4529.0,799.0,15.0,693.0,161.68,True,1080,360.0,0.3,1358.7,157.058,44000.0,8,157.058,True,157.058,43.71,43710.0,263.12,Viesgo,True,4076.1,12,0.093253,Sufficient,1358.7,0.609419
ML204_0252,35.274988,-2.948076,ML-204,ML-204,CARRETERA CONVENCIONAL,MELILLA,False,0.0,5328,4529.0,799.0,15.0,693.0,163.55,True,1080,360.0,0.3,1358.7,158.65,44000.0,8,158.65,True,158.65,43.71,43710.0,263.943,Viesgo,True,4076.1,12,0.093253,Sufficient,1358.7,0.612931
ML300_0253,35.291858,-2.965661,ML-300,ML-300,CARRETERA CONVENCIONAL,MELILLA,False,0.0,5328,4529.0,799.0,15.0,693.0,161.61,True,1080,360.0,0.3,1358.7,156.938,44000.0,8,156.938,True,156.938,43.71,43710.0,262.905,Viesgo,True,4076.1,12,0.093253,Sufficient,1358.7,0.609154
MU30_0254,37.94572,-1.179786,MU-30,MU-30,AUTOVÍA,MURCIA,False,0.0,957,813.0,144.0,15.0,1266.0,34.61,True,5395,64.71,0.3,243.9,0.697,143650.0,12,0.697,False,0.0,34.72,34720.0,27.772,Viesgo,True,731.7,8,0.021074,Sufficient,243.9,0.252163
MU32_0255,38.082152,-1.219362,MU-32,MU-32,AUTOVÍA,MURCIA,False,0.0,957,813.0,144.0,15.0,1266.0,20.02,True,5395,64.71,0.3,243.9,1.042,88000.0,16,1.042,False,0.0,2.92,2920.0,40.885,Viesgo,True,731.7,8,0.250582,Moderate,243.9,0.251982
MU33_0256,38.011252,-1.167965,MU-33,MU-33,AUTOVÍA,MURCIA,False,0.0,957,813.0,144.0,15.0,1266.0,29.0,True,5395,64.71,0.3,243.9,1.42,320000.0,4,1.42,False,0.0,34.72,34720.0,34.624,Viesgo,True,731.7,8,0.021074,Sufficient,243.9,0.252163
N1_0257,42.690841,-2.946114,N-1,N-1,CARRETERA CONVENCIONAL,BURGOS,False,0.0,1376,1170.0,206.0,15.0,131.0,15.71,False,6219,93.04,0.3,351.0,0.397,388000.0,24,0.397,False,0.0,10.74,10740.0,45.484,i-DE,True,1053.0,11,0.098045,Sufficient,351.0,0.253142
N1_0258,42.669249,-2.999036,N-1,N-1,CARRETERA CONVENCIONAL,BURGOS,False,50.0,1376,1170.0,206.0,15.0,131.0,14.44,False,6219,93.04,0.3,351.0,4.077,388000.0,24,4.077,False,0.0,10.74,10740.0,47.907,i-DE,True,1053.0,11,0.098045,Sufficient,351.0,0.253142
N1_0259,42.405385,-3.539447,N-1,N-1,CARRETERA CONVENCIONAL,BURGOS,False,100.0,1376,1170.0,206.0,15.0,131.0,52.68,True,6219,93.04,0.3,351.0,0.826,360000.0,8,0.826,False,0.0,0.31,310.0,55.585,i-DE,True,1053.0,11,3.396774,Congested,351.0,0.250543
N110_0260,40.80543,-4.338844,N-110,N-110,CARRETERA CONVENCIONAL,SEGOVIA,False,0.0,112980,96033.0,16947.0,15.0,161109.0,63.06,True,51598,7639.8,0.3,28809.9,6.163,300000.0,8,6.163,False,0.0,16.56,16560.0,58.825,i-DE,True,86429.7,12,5.219185,Congested,28809.9,0.52545
N110_0261,40.269044,-5.674664,N-110,N-110,CARRETERA CONVENCIONAL,SEGOVIA,False,50.0,4323,3675.0,648.0,15.0,4876.0,28.81,True,51598,292.32,0.3,1102.5,1.695,143650.0,12,1.695,False,0.0,24.0,24000.0,24.793,i-DE,True,3307.5,12,0.137812,Sufficient,1102.5,0.260408
N110_0262,40.564652,-5.076193,N-110,N-110,CARRETERA CONVENCIONAL,SEGOVIA,False,100.0,4323,3675.0,648.0,15.0,5131.0,50.84,True,51598,292.32,0.3,1102.5,3.745,21060.0,8,3.745,False,0.0,0.91,910.0,70.998,i-DE,True,3307.5,12,3.634615,Congested,1102.5,0.257653
N110_0263,40.757299,-4.445618,N-110,N-110,CARRETERA CONVENCIONAL,SEGOVIA,False,150.0,112980,96033.0,16947.0,15.0,161109.0,67.66,True,51598,7639.8,0.3,28809.9,4.23,300000.0,8,4.23,False,0.0,16.56,16560.0,63.102,i-DE,True,86429.7,12,5.219185,Congested,28809.9,0.52545
N110_0264,40.391254,-5.447025,N-110,N-110,CARRETERA CONVENCIONAL,SEGOVIA,False,200.0,4323,3675.0,648.0,15.0,4876.0,24.65,True,51598,292.32,0.3,1102.5,7.422,14800.0,8,7.422,False,0.0,16.0,16000.0,43.468,i-DE,True,3307.5,12,0.206719,Sufficient,1102.5,0.260354
N110_0265,40.682575,-4.625855,N-110,N-110,CARRETERA CONVENCIONAL,SEGOVIA,False,250.0,106543,90562.0,15981.0,15.0,63606.0,75.41,True,51598,7204.53,0.3,27168.6,0.601,272000.0,16,0.601,False,0.0,16.56,16560.0,73.48,i-DE,True,81505.8,12,4.921848,Congested,27168.6,0.509747
N110_0266,40.516239,-5.225735,N-110,N-110,CARRETERA CONVENCIONAL,SEGOVIA,False,300.0,4323,3675.0,648.0,15.0,4876.0,38.14,True,51598,292.32,0.3,1102.5,10.186,143650.0,12,10.186,False,0.0,16.0,16000.0,64.164,i-DE,True,3307.5,12,0.206719,Sufficient,1102.5,0.260354
N110A_0267,41.096241,-3.761018,N-110A,N-110A,CARRETERA CONVENCIONAL,SEGOVIA,False,0.0,238,202.0,36.0,15.0,88.0,15.69,False,51598,16.09,0.3,60.6,5.733,42000.0,8,5.733,False,0.0,19.51,19510.0,61.468,i-DE,True,181.8,2,0.009318,Sufficient,60.6,0.250392
N111_0268,41.655085,-2.504177,N-111,N-111,CARRETERA CONVENCIONAL,SORIA,False,0.0,3591,3052.0,539.0,15.0,1961.0,51.8,True,5983,242.8,0.3,915.6,12.456,30360.0,16,12.456,False,0.0,1.26,1260.0,40.336,i-DE,True,2746.8,12,2.18,Congested,915.6,0.256984
N111_0269,42.055556,-2.523925,N-111,N-111,CARRETERA CONVENCIONAL,SORIA,False,50.0,7418,6305.0,1113.0,15.0,3182.0,45.88,True,5983,501.55,0.3,1891.5,13.81,143000.0,12,13.81,False,0.0,1.26,1260.0,25.135,i-DE,True,5674.5,12,4.503571,Congested,1891.5,0.26463
N111_0270,41.350876,-2.477487,N-111,N-111,CARRETERA CONVENCIONAL,SORIA,False,100.0,3591,3052.0,539.0,15.0,1961.0,59.02,True,5983,242.8,0.3,915.6,13.987,120000.0,8,13.987,False,0.0,9.52,9520.0,59.841,i-DE,True,2746.8,12,0.288529,Sufficient,915.6,0.258475
N111A_0271,42.054846,-2.538843,N-111A,N-111A,CARRETERA CONVENCIONAL,LA RIOJA,False,0.0,7418,6305.0,1113.0,15.0,3182.0,45.45,True,7028,501.61,0.3,1891.5,12.764,143000.0,12,12.764,False,0.0,1.26,1260.0,26.237,i-DE,True,5674.5,12,4.503571,Congested,1891.5,0.26463
N113_0272,42.139197,-1.723892,N-113,N-113,CARRETERA CONVENCIONAL,LA RIOJA,False,0.0,496,422.0,74.0,15.0,906.0,90.79,True,7028,33.54,0.3,126.6,1.995,143650.0,12,1.995,False,0.0,23.0,23000.0,5.087,i-DE,False,379.8,4,0.016513,Sufficient,126.6,0.251027
N120_0273,42.500003,-6.821317,N-120,N-120,CARRETERA CONVENCIONAL,LEÓN,False,0.0,1069,909.0,160.0,15.0,1003.0,64.36,True,11624,72.28,0.3,272.7,4.138,7000.0,4,4.138,False,0.0,35.0,35000.0,31.38,Viesgo,True,818.1,9,0.023374,Sufficient,272.7,0.252441
N120_0274,42.38919,-3.982292,N-120,N-120,CARRETERA CONVENCIONAL,LEÓN,False,50.0,5222,4439.0,783.0,15.0,6773.0,83.1,True,11624,353.09,0.3,1331.7,4.736,143650.0,12,4.736,False,0.0,0.12,120.0,31.782,Viesgo,True,3995.1,12,33.2925,Congested,1331.7,0.236513
N120_0275,42.39636,-4.156815,N-120,N-120,CARRETERA CONVENCIONAL,LEÓN,False,100.0,5222,4439.0,783.0,15.0,6773.0,88.5,True,11624,353.09,0.3,1331.7,7.485,14600.0,8,7.485,False,0.0,0.12,120.0,17.399,Viesgo,True,3995.1,12,33.2925,Congested,1331.7,0.236513
N120_0276,42.527462,-7.431292,N-120,N-120,CARRETERA CONVENCIONAL,LEÓN,False,150.0,232,197.0,35.0,15.0,1077.0,33.49,True,11624,15.69,0.3,59.1,6.149,300000.0,8,6.149,False,0.0,35.0,35000.0,23.057,Viesgo,True,177.3,2,0.005066,Sufficient,59.1,0.250381
N120_0277,42.484086,-5.829501,N-120,N-120,CARRETERA CONVENCIONAL,LEÓN,False,200.0,1352,1149.0,203.0,15.0,1329.0,17.53,False,11624,91.42,0.3,344.7,4.07,286000.0,24,4.07,False,0.0,3.12,3120.0,65.994,Viesgo,True,1034.1,11,0.331442,Moderate,344.7,0.252897
N120_0278,42.523404,-7.390795,N-120,N-120,CARRETERA CONVENCIONAL,LEÓN,False,250.0,232,197.0,35.0,15.0,1077.0,36.33,True,11624,15.69,0.3,59.1,9.406,300000.0,8,9.406,False,0.0,35.0,35000.0,20.319,Viesgo,True,177.3,2,0.005066,Sufficient,59.1,0.250381
N120_0279,42.379249,-4.497458,N-120,N-120,CARRETERA CONVENCIONAL,LEÓN,False,300.0,17901,15216.0,2685.0,15.0,7304.0,95.91,True,11624,1210.39,0.3,4564.8,2.346,2720000.0,48,2.346,False,0.0,0.12,120.0,9.746,Viesgo,False,13694.4,12,114.12,Congested,4564.8,0.204227
N120_0280,42.23567,-8.231587,N-120,N-120,CARRETERA CONVENCIONAL,LEÓN,False,350.0,3985,3387.0,598.0,15.0,19805.0,20.41,True,11624,269.45,0.3,1016.1,3.816,44000.0,8,3.816,False,0.0,72.65,72650.0,79.416,Viesgo,True,3048.3,12,0.041959,Sufficient,1016.1,0.259645
N120_0281,42.532231,-6.787815,N-120,N-120,CARRETERA CONVENCIONAL,LEÓN,False,400.0,1069,909.0,160.0,15.0,1003.0,62.07,True,11624,72.28,0.3,272.7,1.389,143000.0,12,1.389,False,0.0,35.0,35000.0,35.378,Viesgo,True,818.1,9,0.023374,Sufficient,272.7,0.252441
N120_0282,42.377121,-7.824997,N-120,N-120,CARRETERA CONVENCIONAL,LEÓN,False,450.0,232,197.0,35.0,15.0,374.0,0.89,False,11624,15.69,0.3,59.1,4.437,44000.0,8,4.437,False,0.0,72.65,72650.0,44.989,Viesgo,True,177.3,2,0.00244,Sufficient,59.1,0.250383
N120A_0283,42.450672,-2.990398,N-120A,N-120A,CARRETERA CONVENCIONAL,LA RIOJA,False,0.0,7418,6305.0,1113.0,15.0,37127.0,10.78,False,7028,501.61,0.3,1891.5,3.184,44000.0,8,3.184,False,0.0,10.74,10740.0,41.139,i-DE,True,5674.5,12,0.528352,Moderate,1891.5,0.267762
N121_0284,41.902863,-1.725629,N-121,N-121,CARRETERA CONVENCIONAL,ZARAGOZA,False,0.0,496,422.0,74.0,15.0,4452.0,71.27,True,9613,33.54,0.3,126.6,0.955,132000.0,24,0.955,False,0.0,27.0,27000.0,17.707,i-DE,True,379.8,4,0.014067,Sufficient,126.6,0.251029
N122_0285,41.58125,-3.235856,N-122,N-122,CARRETERA CONVENCIONAL,SORIA,False,0.0,3755,3192.0,563.0,15.0,2433.0,0.28,False,5983,253.88,0.3,957.6,3.034,14000.0,8,3.034,False,0.0,1.26,1260.0,92.493,i-DE,True,2872.8,12,2.28,Congested,957.6,0.257313
N122_0286,41.830072,-1.539388,N-122,N-122,CARRETERA CONVENCIONAL,SORIA,False,50.0,496,422.0,74.0,15.0,906.0,54.66,True,5983,33.54,0.3,126.6,1.346,272000.0,16,1.346,False,0.0,48.03,48030.0,12.635,i-DE,False,379.8,4,0.007908,Sufficient,126.6,0.251034
N122_0287,41.602992,-4.464442,N-122,N-122,CARRETERA CONVENCIONAL,SORIA,False,100.0,13696,11642.0,2054.0,15.0,3301.0,53.81,True,5983,926.02,0.3,3492.6,8.205,143650.0,12,8.205,False,0.0,4.8,4800.0,9.18,i-DE,False,10477.8,12,2.182875,Congested,3492.6,0.282005
N122_0288,41.605167,-4.049745,N-122,N-122,CARRETERA CONVENCIONAL,SORIA,False,150.0,5222,4439.0,783.0,15.0,6773.0,26.87,True,5983,353.07,0.3,1331.7,5.28,140000.0,8,5.28,False,0.0,4.8,4800.0,43.517,i-DE,True,3995.1,12,0.832312,Congested,1331.7,0.262087
N122_0289,41.630638,-3.562283,N-122,N-122,CARRETERA CONVENCIONAL,SORIA,False,200.0,5222,4439.0,783.0,15.0,653.0,14.25,False,5983,353.07,0.3,1331.7,1.222,7400.0,4,1.222,False,0.0,4.8,4800.0,84.226,i-DE,True,3995.1,12,0.832312,Congested,1331.7,0.262087
N122_0290,41.614012,-3.935887,N-122,N-122,CARRETERA CONVENCIONAL,SORIA,False,250.0,5222,4439.0,783.0,15.0,6773.0,17.48,False,5983,353.07,0.3,1331.7,4.96,50000.0,8,4.96,False,0.0,4.8,4800.0,53.047,i-DE,True,3995.1,12,0.832312,Congested,1331.7,0.262087
N122_0291,41.852634,-1.682689,N-122,N-122,CARRETERA CONVENCIONAL,SORIA,False,300.0,496,422.0,74.0,15.0,4452.0,64.79,True,5983,33.54,0.3,126.6,5.729,132000.0,24,5.729,False,0.0,23.16,23160.0,19.501,i-DE,True,379.8,4,0.016399,Sufficient,126.6,0.251028
N122_0292,41.533658,-5.974757,N-122,N-122,CARRETERA CONVENCIONAL,SORIA,False,350.0,252,214.0,38.0,15.0,138.0,37.6,True,5983,17.04,0.3,64.2,1.531,14000.0,8,1.531,False,0.0,81.02,81020.0,1.293,i-DE,False,192.6,2,0.002377,Sufficient,64.2,0.250433
N122_0293,41.646679,-3.642715,N-122,N-122,CARRETERA CONVENCIONAL,SORIA,False,400.0,5222,4439.0,783.0,15.0,653.0,7.32,False,5983,353.07,0.3,1331.7,4.325,44340.0,8,4.325,False,0.0,4.8,4800.0,77.675,i-DE,True,3995.1,12,0.832312,Congested,1331.7,0.262087
N122A_0294,41.902863,-1.725629,N-122A,N-122A,CARRETERA CONVENCIONAL,ZARAGOZA,False,0.0,496,422.0,74.0,15.0,4452.0,71.27,True,9613,33.54,0.3,126.6,0.955,132000.0,24,0.955,False,0.0,27.0,27000.0,17.707,i-DE,True,379.8,4,0.014067,Sufficient,126.6,0.251029
N122R_0295,41.576557,-3.113595,N-122R,N-122R,CARRETERA CONVENCIONAL,SORIA,False,0.0,3591,3052.0,539.0,15.0,1961.0,0.3,False,5983,242.8,0.3,915.6,4.062,194000.0,20,4.062,False,0.0,1.26,1260.0,83.86,i-DE,True,2746.8,12,2.18,Congested,915.6,0.256984
N123_0296,42.124192,0.343495,N-123,N-123,CARRETERA CONVENCIONAL,HUESCA,False,0.0,1859,1580.0,279.0,15.0,786.0,29.4,True,9867,125.7,0.3,474.0,9.967,122000.0,12,9.967,False,0.0,0.95,950.0,65.038,i-DE,True,1422.0,12,1.496842,Congested,474.0,0.253235
N123A_0297,42.119709,0.30422,N-123A,N-123A,CARRETERA CONVENCIONAL,HUESCA,False,0.0,1859,1580.0,279.0,15.0,786.0,30.47,True,9867,125.7,0.3,474.0,6.959,122000.0,12,6.959,False,0.0,0.95,950.0,65.813,i-DE,True,1422.0,12,1.496842,Congested,474.0,0.253235
N123B_0298,42.11508,0.426935,N-123B,N-123B,CARRETERA CONVENCIONAL,HUESCA,False,0.0,1859,1580.0,279.0,15.0,786.0,30.33,True,9867,125.7,0.3,474.0,5.066,121060.0,12,5.066,False,0.0,0.95,950.0,61.926,i-DE,True,1422.0,12,1.496842,Congested,474.0,0.253235
N124_0299,42.548644,-2.830666,N-124,N-124,CARRETERA CONVENCIONAL,LA RIOJA,False,0.0,1376,1170.0,206.0,15.0,131.0,8.08,False,7028,93.05,0.3,351.0,1.791,143000.0,12,1.791,False,0.0,10.74,10740.0,29.732,i-DE,True,1053.0,11,0.098045,Sufficient,351.0,0.253142
N125_0300,41.659872,-1.003271,N-125,N-125,CARRETERA CONVENCIONAL,ZARAGOZA,False,0.0,46360,39406.0,6954.0,15.0,24710.0,15.35,False,9613,3134.91,0.3,11821.8,1.173,14000.0,8,1.173,False,0.0,48.03,48030.0,46.231,i-DE,True,35465.4,12,0.738401,Moderate,11821.8,0.364022
N126_0301,42.555384,-2.896302,N-126,N-126,CARRETERA CONVENCIONAL,LA RIOJA,False,0.0,1376,1170.0,206.0,15.0,131.0,2.76,False,7028,93.05,0.3,351.0,3.225,200000.0,8,3.225,False,0.0,10.74,10740.0,35.076,i-DE,True,1053.0,11,0.098045,Sufficient,351.0,0.253142
N141_0302,42.781413,0.690472,N-141,N-141,CARRETERA CONVENCIONAL,LLEIDA,False,0.0,1859,1580.0,279.0,15.0,786.0,50.39,True,10693,125.7,0.3,474.0,3.984,164000.0,20,3.984,False,0.0,0.95,950.0,133.953,Endesa,True,1422.0,12,1.496842,Congested,474.0,0.253235
N145_0303,42.435268,1.472709,N-145,N-145,CARRETERA CONVENCIONAL,LLEIDA,False,0.0,1859,1580.0,279.0,15.0,786.0,89.44,True,10693,125.7,0.3,474.0,8.335,176000.0,32,8.335,False,0.0,37.79,37790.0,85.52,Endesa,True,1422.0,12,0.037629,Sufficient,474.0,0.254384
N152_0304,42.433055,1.936737,N-152,N-152,CARRETERA CONVENCIONAL,GIRONA,False,0.0,15710,13354.0,2356.0,15.0,27115.0,65.12,True,14996,1062.31,0.3,4006.2,0.055,143650.0,12,0.055,False,0.0,37.79,37790.0,60.18,Endesa,True,12018.6,12,0.318037,Moderate,4006.2,0.288462
N154_0305,42.462309,1.987193,N-154,N-154,CARRETERA CONVENCIONAL,GIRONA,False,0.0,15710,13354.0,2356.0,15.0,27115.0,62.65,True,14996,1062.31,0.3,4006.2,0.756,14720.0,8,0.756,False,0.0,37.79,37790.0,61.284,Endesa,True,12018.6,12,0.318037,Moderate,4006.2,0.288462
N155_0306,42.462345,1.987186,N-155,N-155,CARRETERA CONVENCIONAL,GIRONA,False,0.0,15710,13354.0,2356.0,15.0,27115.0,62.65,True,14996,1062.31,0.3,4006.2,0.753,14720.0,8,0.753,False,0.0,37.79,37790.0,61.288,Endesa,True,12018.6,12,0.318037,Moderate,4006.2,0.288462
N156_0307,41.898461,2.770336,N-156,N-156,CARRETERA CONVENCIONAL,GIRONA,False,0.0,5180,4403.0,777.0,15.0,6232.0,23.28,True,14996,350.27,0.3,1320.9,0.033,1400000.0,16,0.033,False,0.0,37.79,37790.0,41.105,Endesa,True,3962.7,12,0.104861,Sufficient,1320.9,0.262555
N1A_0308,41.006289,-3.63348,N-1A,N-1A,CARRETERA CONVENCIONAL,MADRID,False,0.0,238,202.0,36.0,15.0,88.0,14.87,False,102185,16.09,0.3,60.6,5.673,44000.0,8,5.673,False,0.0,19.51,19510.0,50.798,Viesgo,True,181.8,2,0.009318,Sufficient,60.6,0.250392
N2_0309,42.433741,2.866135,N-2,N-2,CARRETERA CONVENCIONAL,GIRONA,False,0.0,18509,15733.0,2776.0,15.0,8958.0,2.82,False,14996,1251.58,0.3,4719.9,1.978,44000.0,8,1.978,False,0.0,37.79,37790.0,71.78,Endesa,True,14159.7,12,0.374694,Moderate,4719.9,0.295347
N2_0310,41.560257,-0.619262,N-2,N-2,CARRETERA CONVENCIONAL,GIRONA,False,50.0,31885,27102.0,4783.0,15.0,233143.0,12.7,False,14996,2156.07,0.3,8130.6,2.819,40000.0,8,2.819,False,0.0,48.03,48030.0,78.99,Endesa,True,24391.8,12,0.507845,Moderate,8130.6,0.328361
N2_0311,41.312069,-1.84482,N-2,N-2,CARRETERA CONVENCIONAL,GIRONA,False,100.0,496,422.0,74.0,15.0,30.0,57.81,True,14996,33.54,0.3,126.6,10.05,143000.0,12,10.05,False,0.0,9.43,9430.0,48.682,Endesa,True,379.8,4,0.040276,Sufficient,126.6,0.251009
N2_0312,41.103905,-2.444572,N-2,N-2,CARRETERA CONVENCIONAL,GIRONA,False,150.0,77,65.0,12.0,15.0,531.0,72.92,True,14996,5.21,0.3,19.5,7.471,122170.0,12,7.471,False,0.0,9.52,9520.0,80.813,Endesa,True,58.5,2,0.006145,Sufficient,19.5,0.249996
N2_0313,41.513292,-0.508846,N-2,N-2,CARRETERA CONVENCIONAL,GIRONA,False,200.0,31885,27102.0,4783.0,15.0,233143.0,23.2,True,14996,2156.07,0.3,8130.6,9.856,143000.0,12,9.856,False,0.0,48.03,48030.0,89.578,Endesa,True,24391.8,12,0.507845,Moderate,8130.6,0.328361
N204_0314,40.824396,-2.698668,N-204,N-204,CARRETERA CONVENCIONAL,GUADALAJARA,False,0.0,77,65.0,12.0,15.0,531.0,35.24,True,5511,5.21,0.3,19.5,11.578,102000.0,12,11.578,False,0.0,1.35,1350.0,82.315,i-DE,True,58.5,2,0.043333,Congested,19.5,0.249966
N204_0315,40.616976,-2.725509,N-204,N-204,CARRETERA CONVENCIONAL,GUADALAJARA,False,50.0,77,65.0,12.0,15.0,531.0,18.09,False,5511,5.21,0.3,19.5,14.858,143650.0,12,14.858,False,0.0,1.35,1350.0,74.25,i-DE,True,58.5,2,0.043333,Congested,19.5,0.249966
N211_0316,41.046639,-2.255416,N-211,N-211,CARRETERA CONVENCIONAL,GUADALAJARA,False,0.0,77,65.0,12.0,15.0,531.0,78.32,True,5511,5.21,0.3,19.5,19.464,122170.0,12,19.464,False,0.0,9.52,9520.0,80.797,i-DE,True,58.5,2,0.006145,Sufficient,19.5,0.249996
N211_0317,40.805695,-0.660661,N-211,N-211,CARRETERA CONVENCIONAL,GUADALAJARA,False,50.0,485,412.0,73.0,15.0,971.0,52.59,True,5511,32.8,0.3,123.6,14.894,143650.0,12,14.894,False,0.0,3.48,3480.0,75.082,i-DE,True,370.8,4,0.106552,Moderate,123.6,0.250927
N211_0318,41.046325,-0.169701,N-211,N-211,CARRETERA CONVENCIONAL,GUADALAJARA,False,100.0,485,412.0,73.0,15.0,971.0,29.56,True,5511,32.8,0.3,123.6,0.586,121060.0,12,0.586,False,0.0,0.26,260.0,68.686,i-DE,True,370.8,4,1.426154,Congested,123.6,0.249888
N211_0319,40.938528,-2.073663,N-211,N-211,CARRETERA CONVENCIONAL,GUADALAJARA,False,150.0,77,65.0,12.0,15.0,531.0,83.36,True,5511,5.21,0.3,19.5,37.422,44000.0,8,37.422,False,0.0,9.52,9520.0,89.968,i-DE,True,58.5,2,0.006145,Sufficient,19.5,0.249996
N211_0320,41.049771,-2.342984,N-211,N-211,CARRETERA CONVENCIONAL,GUADALAJARA,False,200.0,77,65.0,12.0,15.0,531.0,73.44,True,5511,5.21,0.3,19.5,14.78,122170.0,12,14.78,False,0.0,9.52,9520.0,82.779,i-DE,True,58.5,2,0.006145,Sufficient,19.5,0.249996
N211_0321,40.813867,-0.607993,N-211,N-211,CARRETERA CONVENCIONAL,GUADALAJARA,False,250.0,485,412.0,73.0,15.0,971.0,48.16,True,5511,32.8,0.3,123.6,17.771,143000.0,12,17.771,False,0.0,3.48,3480.0,76.085,i-DE,True,370.8,4,0.106552,Moderate,123.6,0.250927
N211_0322,41.270905,0.0503,N-211,N-211,CARRETERA CONVENCIONAL,GUADALAJARA,False,300.0,2132,1812.0,320.0,15.0,3846.0,33.05,True,5511,144.17,0.3,543.6,10.027,200000.0,8,10.027,False,0.0,0.26,260.0,52.454,i-DE,True,1630.8,12,6.272308,Congested,543.6,0.250148
N211A_0323,40.882347,-0.418348,N-211A,N-211A,CARRETERA CONVENCIONAL,TERUEL,False,0.0,485,412.0,73.0,15.0,971.0,33.4,True,4571,32.79,0.3,123.6,4.251,143650.0,12,4.251,False,0.0,3.48,3480.0,85.934,i-DE,True,370.8,4,0.106552,Moderate,123.6,0.250927
N220_0324,39.49041,-0.469796,N-220,N-220,CARRETERA CONVENCIONAL,VALENCIA/VALÈNCIA,False,0.0,42130,35810.0,6320.0,15.0,121250.0,25.06,True,29703,2848.86,0.3,10743.0,0.279,88000.0,16,0.279,False,0.0,20.24,20240.0,3.768,Viesgo,False,32229.0,12,1.592342,Congested,10743.0,0.352874
N223_0325,40.336968,-1.105401,N-223,N-223,CARRETERA CONVENCIONAL,TERUEL,False,0.0,80,68.0,12.0,15.0,171.0,34.15,True,4571,5.41,0.3,20.4,0.122,44000.0,8,0.122,False,0.0,3.48,3480.0,44.847,i-DE,True,61.2,2,0.017586,Moderate,20.4,0.249995
N225_0326,39.774091,-0.367888,N-225,N-225,CARRETERA CONVENCIONAL,VALENCIA/VALÈNCIA,False,0.0,16334,13884.0,2450.0,15.0,3512.0,34.0,True,29703,1104.52,0.3,4165.2,9.915,143000.0,12,9.915,False,0.0,8.42,8420.0,9.634,Viesgo,False,12495.6,12,1.484038,Congested,4165.2,0.289087
N225A_0327,39.765624,-0.347137,N-225A,N-225A,CARRETERA CONVENCIONAL,VALENCIA/VALÈNCIA,False,0.0,16334,13884.0,2450.0,15.0,3512.0,33.49,True,29703,1104.52,0.3,4165.2,7.919,143000.0,12,7.919,False,0.0,8.42,8420.0,11.619,Viesgo,False,12495.6,12,1.484038,Congested,4165.2,0.289087
